XYDATA
! 11BM APS Si SRM 640d
! File no. =              6098 
! No. steps =             34500 
! Scan time =             AUG 15, 2014 21:05
! Sample name =     	  NIST SRM 640d (Si)
! Composition =           Silicon (Si)
! Sample Comment =        0.8 mm dia Kapton
! Temp (K) =              295.6 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! 100/Ring Current[0] =   1.004  
! Monitor I0 [0] =        86940.6  
! Monitor I1 [0] =        71229.8  
! Gonio._radius [mm] =    1000.0 
! Calibration file =      11bmb_6097_2thcorr.calib 
! 2Theta correction subtracted 
! Normalization factor  = 7.8467 
! Calibrated wavelength = 0.413848 
! Fullprof format INSTRM=10 (x, y, sigma)
INTER 1.0 1.0  2 0.00100
! ---------------------------------------
! degrees       intensity        sigma
27.77249       116.0602         8.8226
27.77349       119.4529         8.9866
27.77449       124.0175         9.1092
27.77549       123.2979         9.0636
27.77649       109.6628         8.5279
27.77748       121.5958         8.9692
27.77848       119.0093         8.9313
27.77948       122.9873         9.0373
27.78048       125.9987         9.1465
27.78148       126.2705         9.1533
27.78248       124.6553         9.1183
27.78348       112.4715         8.6479
27.78448       104.3984         8.3230
27.78548       121.8285         9.0692
27.78648       124.2590         9.1342
27.78748       117.2297         8.8443
27.78848       141.0234         9.7552
27.78948       127.8546         9.2631
27.79048       144.2060         9.8330
27.79148       131.8406         9.3732
27.79248       140.1240         9.6555
27.79348       136.0682         9.5287
27.79448       125.1806         9.1675
27.79548       125.8587         9.1384
27.79648       132.0229         9.3851
27.79748       122.7864         9.0683
27.79848       136.6795         9.5313
27.79948       143.7303         9.7345
27.80048       139.5070         9.6287
27.80148       150.8309        10.0124
27.80248       122.0039         9.0067
27.80348       136.0589         9.5434
27.80448       141.0799         9.7301
27.80548       138.2726         9.5961
27.80648       142.4955         9.7687
27.80748       145.8103         9.8856
27.80848       138.2070         9.5700
27.80948       145.5107         9.8581
27.81048       146.0917         9.8590
27.81148       149.6760        10.0107
27.81248       149.9845         9.9757
27.81348       154.0389        10.1248
27.81448       146.3856         9.8950
27.81548       145.7082         9.8710
27.81648       157.1436        10.2884
27.81748       153.7092        10.1109
27.81848       144.0456         9.8352
27.81948       162.2329        10.3574
27.82048       166.1890        10.5084
27.82148       171.3040        10.6349
27.82248       170.5931        10.7198
27.82348       158.8985        10.2566
27.82448       164.1033        10.4729
27.82548       186.9439        11.1908
27.82648       179.5462        10.9764
27.82748       166.1429        10.5936
27.82848       183.9571        11.1061
27.82948       170.4484        10.6766
27.83048       193.6920        11.3968
27.83148       184.3171        11.0635
27.83248       189.3247        11.2239
27.83348       202.3415        11.6290
27.83448       192.3296        11.3679
27.83548       185.1326        11.1371
27.83648       209.4634        11.8414
27.83748       224.4739        12.2516
27.83848       226.9775        12.3329
27.83948       210.5464        11.8825
27.84048       219.6958        12.1274
27.84148       229.4117        12.4051
27.84248       251.6088        12.9692
27.84348       246.4883        12.7865
27.84448       245.2505        12.8023
27.84548       262.8460        13.2146
27.84648       259.3376        13.1687
27.84748       260.6537        13.2033
27.84848       289.6984        13.8646
27.84948       283.1071        13.7591
27.85048       310.5087        14.3817
27.85148       355.2438        15.3908
27.85248       339.4970        15.0443
27.85348       319.9752        14.5739
27.85448       335.5272        14.9525
27.85547       343.5420        15.1571
27.85647       375.7111        15.8546
27.85747       394.1108        16.2171
27.85847       433.8177        17.0382
27.85947       475.9959        17.8574
27.86047       478.1400        17.8735
27.86147       496.2739        18.2131
27.86247       542.7631        18.9935
27.86347       585.9527        19.8363
27.86447       612.7745        20.2372
27.86547       654.3405        20.8849
27.86647       738.6775        22.2390
27.86747       773.3211        22.6819
27.86847       869.4575        24.0992
27.86947       942.0913        25.0428
27.87047      1072.9018        26.7485
27.87147      1168.7771        27.8839
27.87247      1300.3647        29.4844
27.87347      1483.7443        31.4571
27.87447      1704.3935        33.7379
27.87547      1985.1918        36.3931
27.87647      2377.3861        39.8788
27.87747      2830.7694        43.5148
27.87847      3459.3349        48.0655
27.87947      4251.5767        53.2541
27.88047      5419.5074        60.0960
27.88147      6870.5816        67.7267
27.88247      8749.0963        76.4301
27.88347     11515.8164        87.6660
27.88447     14585.7337        98.7696
27.88547     17542.7239       108.4392
27.88647     19474.7357       114.3605
27.88747     19806.4144       115.3317
27.88847     17853.4373       109.4845
27.88947     14688.8894        99.2152
27.89047     11643.2155        88.2975
27.89147      8918.9749        77.2895
27.89247      6907.1122        67.9968
27.89347      5359.6638        59.8277
27.89447      4114.9276        52.5036
27.89547      3321.3318        47.1500
27.89647      2750.2114        42.8792
27.89747      2272.1662        38.9758
27.89847      2034.0585        36.8995
27.89947      1737.0845        34.1324
27.90047      1513.7019        31.8085
27.90147      1313.2554        29.5876
27.90247      1126.2479        27.4064
27.90347      1076.2691        26.8999
27.90447       975.2031        25.4744
27.90547       902.9117        24.5648
27.90647       816.4432        23.3754
27.90747       742.6495        22.3316
27.90847       720.9723        22.0137
27.90947       627.3144        20.5266
27.91047       590.3976        19.9000
27.91147       572.5460        19.6003
27.91247       542.0226        19.0348
27.91347       508.3220        18.4390
27.91447       476.1508        17.8520
27.91547       468.6251        17.6713
27.91647       445.3438        17.2999
27.91747       433.8485        17.0673
27.91847       402.8647        16.4061
27.91947       361.4878        15.5755
27.92047       333.4836        14.9410
27.92147       321.5389        14.6539
27.92247       320.4886        14.6533
27.92347       327.8106        14.8018
27.92447       284.7750        13.7465
27.92547       303.5630        14.2440
27.92647       277.3712        13.6283
27.92747       258.7805        13.1819
27.92847       271.8501        13.4467
27.92947       262.0546        13.1927
27.93047       255.0017        13.0710
27.93147       260.9582        13.1988
27.93246       249.3522        12.9203
27.93346       239.9466        12.6381
27.93446       226.5521        12.2725
27.93546       229.8948        12.3498
27.93646       222.3992        12.1631
27.93746       229.0006        12.3651
27.93846       206.9076        11.7488
27.93946       197.6269        11.4774
27.94046       190.1907        11.2625
27.94146       198.1284        11.4858
27.94246       202.8351        11.6509
27.94346       188.4011        11.2436
27.94446       203.8840        11.6771
27.94546       175.0965        10.7991
27.94646       186.1632        11.2096
27.94746       166.6202        10.5327
27.94846       188.1522        11.1632
27.94946       166.8500        10.4977
27.95046       163.8958        10.4109
27.95146       158.4715        10.3252
27.95246       165.6959        10.5410
27.95346       166.3542        10.5160
27.95446       155.8133        10.2171
27.95546       155.8445        10.2081
27.95646       159.5244        10.3147
27.95746       160.4486        10.3606
27.95846       150.3484         9.9721
27.95946       155.6183        10.1991
27.96046       153.8965        10.1734
27.96146       157.4524        10.2525
27.96246       150.4520        10.0335
27.96346       149.3379         9.9667
27.96446       134.8648         9.4574
27.96546       148.0516         9.9435
27.96646       145.6357         9.8667
27.96746       134.2640         9.4820
27.96846       138.2449         9.5735
27.96946       145.3475         9.8296
27.97046       146.8422         9.9344
27.97146       155.5201        10.2087
27.97246       138.2956         9.5717
27.97346       141.5524         9.7142
27.97446       129.9886         9.2862
27.97546       131.2720         9.4116
27.97646       138.3593         9.5822
27.97746       137.8759         9.5852
27.97846       117.9223         8.8467
27.97946       115.7808         8.7931
27.98046       114.9387         8.7201
27.98146       128.0586         9.2184
27.98246       123.2500         9.0931
27.98346       131.1040         9.3657
27.98446       133.5581         9.3818
27.98546       136.2237         9.5272
27.98646       117.8354         8.8546
27.98746       117.4219         8.8849
27.98846       114.4779         8.6999
27.98946       120.0826         8.9255
27.99046       119.5872         8.8961
27.99146       128.5388         9.2984
27.99246       117.8576         8.8695
27.99346       119.8679         8.9193
27.99446       112.2897         8.6137
27.99546       120.2846         8.9748
27.99646       116.8888         8.7786
27.99746       125.2382         9.1489
27.99846       119.3384         9.3565
27.99946       107.8727         8.8474
28.00046       127.4788         9.6198
28.00146       119.3656         9.2738
28.00246       122.4318         9.4129
28.00346       131.2865         9.7056
28.00446       129.4235         9.7050
28.00546       125.1274         9.5291
28.00646       125.4090         9.5297
28.00746       136.2632         9.9324
28.00846       112.6782         9.0282
28.00946       118.5743         9.2594
28.01045       123.2999         9.4333
28.01145       109.3280         8.8572
28.01245       111.5056         8.9924
28.01345       117.1235         9.1798
28.01445       123.2830         9.4530
28.01545       129.3090         9.6906
28.01645       130.6302         9.7463
28.01745       126.0164         9.5762
28.01845       120.1677         9.3369
