XYDATA
! Title: NAC /nov12/11bmb_1804
! Run no. =               1804 
! No. steps =             54000 
! Scan time =             NOV 29, 2012 18:07:11.025644 
! Sample Comment =        NAC 
! User sample name =      1.5 mm diameter 
! Composition =           Na2Ca3Al2F14
! Temp (K) =              298.0 
! Start 2theta (deg) =    -16.0 
! End 2theta (deg) =      38.0 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! Intensity scale =       9383.82768362 
! Calibration file =      11bmb_1800_2thcorrected.calib 
! 2Theta correction subtracted 
! Calibrated wavelength = 0.413909
! Fullprof format INSTRM=10 (x, y, sigma)
INTER 1.0 1.0  2 0.00100
! ---------------------------------------
! degrees       intensity        sigma
34.32063       376.5194        17.4591
34.32163       364.3508        17.1117
34.32263       354.5990        16.8453
34.32363       369.1181        17.2709
34.32463       362.2815        17.1295
34.32563       388.4543        17.7288
34.32663       349.1600        16.7066
34.32763       335.9353        16.4656
34.32863       341.1711        16.6334
34.32963       364.0834        17.0831
34.33063       379.6736        17.5456
34.33163       376.1905        17.4176
34.33263       384.4581        17.6460
34.33363       390.5323        17.7809
34.33463       377.9447        17.4383
34.33563       400.5493        17.9454
34.33663       413.7069        18.2872
34.33763       391.5949        17.7221
34.33863       399.0783        18.0047
34.33963       404.4812        18.0494
34.34062       397.3645        17.8933
34.34162       407.0070        18.1477
34.34262       416.3223        18.3069
34.34362       468.7367        19.4748
34.34462       463.7163        19.3472
34.34562       494.9633        19.9057
34.34662       553.5192        21.1365
34.34762       647.8477        22.8436
34.34862       732.8552        24.3163
34.34962       853.2141        26.2299
34.35062      1057.3770        29.1915
34.35162      1221.8289        31.4681
34.35262      1337.1122        32.9226
34.35362      1443.2436        34.1950
34.35462      1486.0999        34.6803
34.35562      1409.0457        33.7532
34.35662      1269.7082        31.9972
34.35762      1069.7079        29.4055
34.35862       904.3633        26.9206
34.35962       799.2523        25.4172
34.36062       698.3746        23.7319
34.36162       589.9903        21.8057
34.36262       517.1477        20.4544
34.36362       500.5448        20.1596
34.36462       465.3410        19.4194
34.36562       398.0365        17.9520
34.36662       411.6183        18.2218
34.36762       413.2697        18.3315
34.36862       413.0714        18.2940
34.36962       417.1652        18.3367
34.37062       430.8504        18.6874
34.37162       414.3649        18.3324
34.37262       388.8457        17.7103
34.37362       391.5871        17.7469
34.37462       381.5186        17.6123
34.37562       373.1438        17.3922
34.37662       388.5894        17.7691
34.37762       388.1398        17.7530
34.37862       381.1680        17.5239
34.37962       372.5344        17.2898
34.38062       362.6352        17.1029
34.38162       375.6699        17.4458
34.38262       374.1519        17.4209
34.38362       348.6904        16.7610
34.38462       378.5076        17.4178
34.38562       373.1714        17.3597
34.38662       377.8181        17.5076
34.38762       390.1379        17.7632
34.38862       366.7008        17.2250
34.38962       365.4884        17.1543
34.39062       362.5601        17.1277
34.39162       356.7290        16.9043
34.39262       381.8290        17.5642
34.39362       353.1031        16.9370
34.39462       360.3469        17.0540
34.39562       351.1675        16.8110
34.39662       350.7508        16.8374
34.39762       370.5025        17.3131
34.39862       366.7083        17.1198
34.39962       372.8388        17.3229
34.40062       371.5666        17.3529
34.40162       370.7392        17.2841
34.40262       346.4645        16.6848
34.40362       346.2867        16.6974
34.40462       354.6256        16.8582
34.40562       361.4725        17.0708
34.40662       351.6754        16.8698
34.40762       340.7177        16.6376
34.40862       363.6376        17.1224
34.40962       351.2405        16.8729
34.41062       342.5442        16.6960
34.41162       370.6766        17.3272
34.41262       377.8284        17.4835
34.41362       365.7952        17.1936
34.41462       379.2109        17.5102
34.41562       363.4980        17.1357
34.41662       374.7828        17.2890
34.41761       399.0801        17.9509
34.41861       372.0393        17.3117
34.41961       362.2555        17.0695
34.42061       360.5165        17.0455
34.42161       395.5048        17.8527
34.42261       375.2975        17.4800
34.42361       345.8907        16.6918
34.42461       356.9633        16.9526
34.42561       359.8046        17.0126
34.42661       353.4793        16.8700
34.42761       367.4350        17.2230
34.42861       327.1443        16.2583
34.42961       357.3131        16.9395
34.43061       378.7979        17.4798
34.43161       382.5660        17.5890
34.43261       364.6134        17.1348
34.43361       357.3257        16.9396
34.43461       376.9784        17.4417
34.43561       392.7202        17.8046
34.43661       379.8804        17.4636
34.43761       377.2205        17.4317
34.43861       371.3120        17.3324
34.43961       350.5318        16.8643
34.44061       345.8297        16.7041
34.44161       338.8660        16.5777
34.44261       349.2274        16.7698
34.44361       373.7322        17.3495
34.44461       378.0027        17.4361
34.44561       376.8776        17.4638
34.44661       374.0762        17.3389
34.44761       353.7926        16.8983
34.44861       390.6178        17.7664
34.44961       360.7657        17.0785
34.45061       366.4510        17.2293
34.45161       375.0164        17.4610
34.45261       345.7949        16.7208
34.45361       356.2847        16.9676
34.45461       372.8196        17.3493
34.45561       353.6479        16.9197
34.45661       369.6672        17.2461
34.45761       355.4389        16.9516
34.45861       354.3444        16.9239
34.45961       376.1536        17.4065
34.46061       378.2671        17.4401
34.46161       357.9537        16.9731
34.46261       357.9350        17.0028
34.46361       353.2875        16.8853
34.46461       350.7109        16.8625
34.46561       346.1270        16.7499
34.46661       357.6651        16.9885
34.46761       367.0941        17.2647
34.46861       363.2383        17.1244
34.46961       351.6518        16.8813
34.47061       348.8193        16.7723
34.47161       361.2227        17.0301
34.47261       358.1306        16.9308
34.47361       364.2546        17.1473
34.47461       361.4709        17.0762
34.47561       372.2652        17.3338
34.47661       366.9119        17.2767
34.47761       362.5896        17.0945
34.47861       373.2627        17.3172
34.47961       365.5591        17.1724
34.48061       363.8330        17.1273
34.48161       355.9047        16.9697
34.48261       387.0716        17.6742
34.48361       389.9812        17.7268
34.48461       373.2867        17.3274
34.48561       359.5448        16.9926
34.48661       387.6090        17.6033
34.48761       394.7735        17.8004
34.48861       373.7228        17.3540
34.48961       377.8711        17.4374
34.49061       350.1837        16.8799
34.49161       369.3437        17.2637
34.49261       369.8900        17.2773
34.49361       380.2513        17.5028
34.49460       377.3500        17.4912
34.49560       402.5458        18.0628
34.49660       377.3944        17.4397
34.49760       403.3944        18.0208
34.49860       416.1714        18.3392
34.49960       402.9541        18.0614
34.50060       396.3936        17.8856
34.50160       433.4881        18.7191
34.50260       437.4971        18.8086
34.50360       442.2870        18.9677
34.50460       473.6605        19.5596
34.50560       459.5850        19.3513
34.50660       471.2347        19.4623
34.50760       522.7890        20.5193
34.50860       543.7591        20.9319
34.50960       581.1759        21.6277
34.51060       680.0541        23.4542
34.51160       782.4345        25.2090
34.51260       950.1197        27.7233
34.51360      1141.6606        30.3294
34.51460      1452.8345        34.1943
34.51560      1803.3681        38.1468
34.51660      2157.3508        41.7950
34.51760      2547.2278        45.3832
34.51860      2843.9506        48.0003
34.51960      2895.2128        48.3669
34.52060      2678.0281        46.5261
34.52160      2481.5284        44.7831
34.52260      2069.8169        40.8288
34.52360      1635.5843        36.2827
34.52460      1302.1523        32.3832
34.52560      1058.1234        29.2123
34.52660       879.9386        26.5501
34.52760       722.3470        24.1035
34.52860       655.2444        22.9902
34.52960       583.1054        21.6799
34.53060       525.2878        20.5571
34.53160       454.8748        19.1590
34.53260       474.3034        19.5509
34.53360       443.6184        18.9545
34.53460       418.7241        18.3836
34.53560       416.9515        18.3456
34.53660       423.1175        18.4940
34.53760       401.2216        17.9912
34.53860       427.7441        18.5245
34.53960       398.2658        17.8865
34.54060       401.9962        17.9712
34.54160       397.6764        17.8739
34.54260       372.3618        17.3496
34.54360       380.8069        17.5421
34.54460       392.2209        17.8273
34.54560       379.6521        17.5511
34.54660       385.5542        17.6423
34.54760       380.5790        17.5216
34.54860       386.0136        17.6560
34.54960       377.8330        17.4652
34.55060       373.0775        17.3433
34.55160       375.8342        17.4345
34.55260       339.0228        16.5438
34.55360       333.3394        16.4108
34.55460       364.9901        17.0959
34.55560       360.6180        17.0623
34.55660       388.8567        17.6912
34.55760       366.7368        17.1481
34.55860       369.4721        17.2828
34.55960       382.9163        17.6285
34.56060       404.5128        18.0438
34.56160       386.4852        17.6505
34.56260       394.3131        17.7994
34.56360       367.4937        17.2488
34.56460       364.3217        17.1862
34.56560       361.0672        17.0453
34.56660       378.0867        17.3931
34.56760       353.5405        16.8310
